Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,is_dnf,Description,Genres_Enriched,All_Tags
32075671,"The Hate U Give (The Hate U Give, #1)",Angie Thomas,"Thomas, Angie",,62498533.0,9780062498533.0,4,Clarion Books,Hardcover,454.0,2017.0,2017.0,2019/11/01,2018/11/22,,,read,,,,1,0,False,"A powerful and brave YA novel about what prejudice looks like in the 21st century. Sixteen-year-old Starr lives in two worlds: the poor neighbourhood where she was born and raised and her posh high school in the suburbs. The uneasy balance between them is shattered when Starr is the only witness to the fatal shooting of her unarmed best friend, Khalil, by a police officer. Now what Starr says could destroy her community. It could also get her killed. Inspired by the Black Lives Matter movement, this is a powerful and gripping YA novel about one girl's struggle for justice. Movie rights have been sold to Fox, with Amandla Stenberg (The Hunger Games) to star.",,|
37688590,Long Exposure,Kam Heyward,"Heyward, Kam",,,,4,,Webcomic,328.0,2016.0,,2020/06/11,2021/01/13,read-2020,read-2020 (#101),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
10025305,"Clockwork Prince (The Infernal Devices, #2)",Cassandra Clare,"Clare, Cassandra",,1416975888.0,9781416975885.0,4,Margaret K. McElderry Books,Hardcover,498.0,2011.0,2011.0,2020/07/18,2020/07/05,read-2020,read-2020 (#39),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
50945733,"Given, Vol. 1",Natsuki Kizu,"Kizu, Natsuki",Junko Goda,197471182.0,9781974711826.0,4,SuBLime,Paperback,202.0,2020.0,2014.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#95), mangas (#21)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
49151299,Punching the Air,Ibi Zoboi,"Zoboi, Ibi",Yusef Salaam,62996487.0,9780062996480.0,4,Versify,Hardcover,400.0,2020.0,2020.0,2020/10/22,2020/08/20,,,read,,,,1,0,False,"From award-winning, bestselling author Ibi Zoboi and prison reform activist Yusef Salaam of the Exonerated Five comes a powerful YA novel in verse about a boy who is wrongfully incarcerated. ""The story that I thought was my life didn't start on the day I was born."" Amal Shahid has always been an artist and a poet. But even in a diverse art school, he's seen as disruptive and unmotivated by a biased system. Then one fateful night, an altercation in a gentrifying neighborhood escalates into tragedy. ""Boys just being boys"" turns out to be true only when those boys are white. The story that I think will be my life starts today. Suddenly, at just sixteen years old, Amal's bright future is upended: he is convicted of a crime he didn't commit and sent to prison. Despair and rage almost sink him until he turns to the refuge of his words, his art. This never should have been his story. But can he change it. With spellbinding lyricism, award-winning author Ibi Zoboi and prison reform activist Yusef Salaam tell a moving and deeply profound story about how one boy is able to maintain his humanity and fight for the truth, in a system designed to strip him of both.",YOUNG ADULT FICTION,|YOUNG ADULT FICTION
56898024,"Jujutsu Kaisen, Vol. 12",Gege Akutami,"Akutami, Gege",,1974722856.0,9781974722853.0,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#89), mangas (#39)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
56898033,"Jujutsu Kaisen, Vol. 13",Gege Akutami,"Akutami, Gege",,1974723429.0,9781974723423.0,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#90), mangas (#40)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
31520883,"A ​Sky Beyond the Storm (An Ember in the Ashes, #4)",Sabaa Tahir,"Tahir, Sabaa",,828881.0,9780008288815.0,4,Razorbill,Paperback,516.0,2021.0,2020.0,2020/12/25,2020/12/18,read-2020,read-2020 (#78),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
55372608,"Um assassino nos portões (Uma chama entre as cinzas, #3)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868369.0,9788576868361.0,4,Verus,Paperback,434.0,2020.0,2018.0,2020/12/22,2020/12/13,read-2020,read-2020 (#77),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
55372575,"Uma tocha na escuridão (Uma chama entre as cinzas, #2)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868407.0,9788576868408.0,4,Verus,Paperback,434.0,2020.0,2016.0,2020/12/13,2020/12/08,read-2020,read-2020 (#13),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
55372547,"Uma chama entre as cinzas (Uma chama entre as cinzas, #1)",Sabaa Tahir,"Tahir, Sabaa",Jorge Ritter,8576868393.0,9788576868392.0,4,Verus,Paperback,434.0,2020.0,2015.0,2020/12/07,2020/12/03,read-2020,read-2020 (#15),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
445044,"Death Note, Vol. 11: Kindred Spirits (Death Note, #11)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421511789.0,9781421511788.0,4,Viz Media,Paperback,216.0,2008.0,2006.0,2021/02/17,2021/02/10,"read-2021, mangas","read-2021 (#16), mangas (#53)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13623,"Death Note, Vol. 10: Deletion (Death Note, #10)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",142151155.0,9781421511559.0,4,VIZ Media LLC,Paperback,188.0,2007.0,2006.0,2021/02/16,2021/02/10,"read-2021, mangas","read-2021 (#14), mangas (#52)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13622,"Death Note, Vol. 9: Contact (Death Note, #9)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421506300.0,9781421506302.0,4,VIZ Media LLC,Paperback,208.0,2007.0,2005.0,2021/02/16,2021/02/10,"read-2021, mangas","read-2021 (#13), mangas (#51)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13620,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Alexis Kirsch",1421506270.0,9781421506272.0,4,VIZ Media LLC,Paperback,215.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#11), mangas (#48)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13621,"Death Note, Vol. 7: Zero (Death Note, #7)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Alexis Kirsch",1421506289.0,9781421506289.0,4,VIZ Media LLC,Paperback,211.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#12), mangas (#49)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13614,"Death Note, Vol. 8: Target (Death Note, #8)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421506297.0,9781421506296.0,4,VIZ Media LLC,Paperback,208.0,2006.0,2005.0,2021/02/15,2021/02/10,"read-2021, mangas","read-2021 (#15), mangas (#50)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13616,"Death Note, Vol. 4: Love (Death Note, #4)",Tsugumi Ohba,"Ohba, Tsugumi",Alexis Kirsch,142150331.0,9781421503318.0,4,Viz LLC,Paperback,204.0,2006.0,2004.0,2021/02/13,2021/02/10,"read-2021, mangas","read-2021 (#9), mangas (#46)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13618,"Death Note, Vol. 3: Hard Run (Death Note, #3)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf",1421501708.0,9781421501703.0,4,VIZ Media LLC,Paperback,193.0,2006.0,2004.0,2021/02/13,2021/02/10,"read-2021, mangas","read-2021 (#8), mangas (#45)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf",1421501686.0,9781421501680.0,4,VIZ Media LLC,Paperback,195.0,2005.0,2004.0,2021/02/10,2021/01/10,"read-2021, mangas","read-2021 (#5), mangas (#43)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
56677466,"Blue Period, Vol. 6",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,164651128.0,9781646511280.0,5,Kodansha Comics,Paperback,208.0,2022.0,2019.0,2021/02/20,2021/02/18,"read-2021, mangas","read-2021 (#22), mangas (#60)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
56677456,"Blue Period, Vol. 4",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511263.0,9781646511266.0,5,Kodansha Comics,Paperback,208.0,2021.0,2019.0,2021/02/19,2021/02/18,"read-2021, mangas","read-2021 (#21), mangas (#58)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
56677446,"Blue Period, Vol. 3",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511255.0,9781646511259.0,5,Kodansha Comics,Paperback,208.0,2021.0,2018.0,2021/02/18,2021/02/18,"read-2021, mangas","read-2021 (#20), mangas (#57)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
55344420,"Blue Period, Vol. 2",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",,1646511247.0,9781646511242.0,5,Kodansha Comics,Paperback,192.0,2021.0,2018.0,2021/02/18,2021/02/18,"read-2021, mangas","read-2021 (#19), mangas (#56)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
52684608,"Blue Period, Vol. 1",Tsubasa Yamaguchi,"Yamaguchi, Tsubasa",Ajani Oloye,1646511123.0,9781646511129.0,5,Kodansha Comics,Paperback,224.0,2020.0,2017.0,2021/02/18,2021/01/13,"read-2021, mangas","read-2021 (#18), mangas (#55)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
445046,"Death Note, Vol. 12: Finis (Death Note, #12)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Tetsuichiro Miyaki",1421513277.0,9781421513270.0,5,VIZ Media LLC,Paperback,216.0,2007.0,2006.0,2021/02/17,2021/02/10,"read-2021, mangas","read-2021 (#17), mangas (#54)",read,istg this shit caused me psychological damage,,,1,0,False,Descrição não disponível (API 404),"read-2021, mangas","read-2021, mangas|read-2021, mangas"
56448885,呪術廻戦 15 [Jujutsu Kaisen 15],Gege Akutami,"Akutami, Gege",芥見下々,4088825810.0,9784088825816.0,5,集英社,Paperback,192.0,2021.0,2021.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#92), mangas (#42)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
55711500,"Jujutsu Kaisen, Vol. 11",Gege Akutami,"Akutami, Gege",,1974722848.0,9781974722846.0,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#88), mangas (#38)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
55711461,"Jujutsu Kaisen, Vol. 10",Gege Akutami,"Akutami, Gege",,1974720756.0,9781974720750.0,4,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#87), mangas (#37)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
54303331,"Jujutsu Kaisen, Vol. 9",Gege Akutami,"Akutami, Gege",,1974718727.0,9781974718726.0,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#94), mangas (#36)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
54303332,"Jujutsu Kaisen, Vol. 8",Gege Akutami,"Akutami, Gege",,1974718719.0,9781974718719.0,5,VIZ Media LLC,Paperback,192.0,2021.0,2020.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#86), mangas (#35)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
50891158,"Jujutsu Kaisen, Vol. 7",Gege Akutami,"Akutami, Gege",,1974717119.0,9781974717118.0,4,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#85), mangas (#34)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
54396851,"Jujutsu Kaisen, Vol. 0",Gege Akutami,"Akutami, Gege",,1974720144.0,9781974720149.0,4,VIZ Media LLC,Paperback,200.0,2021.0,2018.0,2020/10/27,2021/01/01,"read-2020, mangas","read-2020 (#93), mangas (#27)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
55711522,"Given, Vol. 6",Natsuki Kizu,"Kizu, Natsuki",,1974723674.0,9781974723676.0,4,SuBLime,Paperback,168.0,2021.0,2020.0,2020/09/01,2021/01/05,"read-2020, mangas","read-2020 (#100), mangas (#26)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52757911,"Given, Vol. 2",Natsuki Kizu,"Kizu, Natsuki",,1974711838.0,9781974711833.0,5,SuBLime,Paperback,186.0,2020.0,2016.0,,2021/01/05,"read-2020, mangas","read-2020 (#96), mangas (#22)",read,,,,0,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
50891152,"Haikyu!!, Vol. 41",Haruichi Furudate,"Furudate, Haruichi",,1974718123.0,9781974718122.0,4,Viz Media,Paperback,192.0,2020.0,2020.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#116), mangas (#16)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
50891157,"Haikyu!!, Vol. 40",Haruichi Furudate,"Furudate, Haruichi",,1974717305.0,9781974717309.0,5,VIZ Media LLC,Paperback,184.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#115), mangas (#15)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52757963,"Haikyu!!, Vol. 39",Haruichi Furudate,"Furudate, Haruichi",,1974715272.0,9781974715275.0,4,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#114), mangas (#14)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
52757981,"Haikyu!!, Vol. 38",Haruichi Furudate,"Furudate, Haruichi",,1974712575.0,9781974712571.0,5,VIZ Media LLC,Paperback,200.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#113), mangas (#13)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
51825476,"Haikyu!!, Vol. 37",Haruichi Furudate,"Furudate, Haruichi",,1974711692.0,9781974711697.0,5,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#112), mangas (#12)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
51043898,"Haikyu!!, Vol. 36",Haruichi Furudate,"Furudate, Haruichi",,1974710726.0,9781974710720.0,5,VIZ Media LLC,Paperback,192.0,2020.0,2019.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#111), mangas (#11)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
43909378,"Haikyu!!, Vol. 35",Haruichi Furudate,"Furudate, Haruichi",,1974709450.0,9781974709458.0,5,VIZ Media LLC,Paperback,192.0,2019.0,2018.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#110), mangas (#10)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
43909416,"Haikyu!!, Vol. 34",Haruichi Furudate,"Furudate, Haruichi",,1974707806.0,9781974707805.0,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/30,2021/01/22,"read-2020, mangas","read-2020 (#109), mangas (#9)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
42641017,"Haikyu!!, Vol. 33",Haruichi Furudate,"Furudate, Haruichi",,1974707431.0,9781974707430.0,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#108), mangas (#8)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
42641025,"Haikyu!!, Vol. 32",Haruichi Furudate,"Furudate, Haruichi",,1974705056.0,9781974705054.0,5,VIZ Media LLC,Paperback,200.0,2019.0,2018.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#107), mangas (#7)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
40639157,"Haikyu!!, Vol. 31",Haruichi Furudate,"Furudate, Haruichi",,1974703959.0,9781974703951.0,5,VIZ Media LLC,Paperback,192.0,2019.0,2018.0,2020/07/29,2021/01/22,mangas,mangas (#6),read,,,,1,0,False,Descrição não disponível (API 404),mangas,mangas|mangas
40639146,"Haikyu!!, Vol. 30",Haruichi Furudate,"Furudate, Haruichi",,1974702588.0,9781974702589.0,4,VIZ Media LLC,Paperback,200.0,2019.0,,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#106), mangas (#5)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
38926420,"Haikyu!!, Vol. 29",Haruichi Furudate,"Furudate, Haruichi",,1974702200.0,9781974702206.0,4,VIZ Media LLC,Paperback,200.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#105), mangas (#4)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
38926426,"Haikyu!!, Vol. 28",Haruichi Furudate,"Furudate, Haruichi",,1974701050.0,9781974701056.0,4,VIZ Media LLC,Paperback,200.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#104), mangas (#3)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
38926429,"Haikyu!!, Vol. 27",Haruichi Furudate,"Furudate, Haruichi",,1974700410.0,9781974700417.0,4,VIZ Media LLC,Paperback,192.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#103), mangas (#2)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
36538799,"Haikyu!!, Vol. 26",Haruichi Furudate,"Furudate, Haruichi",,1421598175.0,9781421598178.0,4,VIZ Media LLC,Paperback,192.0,2018.0,2017.0,2020/07/29,2021/01/22,"read-2020, mangas","read-2020 (#102), mangas (#1)",read,,,,1,0,False,Descrição não disponível (API 404),"read-2020, mangas","read-2020, mangas|read-2020, mangas"
53265678,"When the Tiger Came Down the Mountain (The Singing Hills Cycle, #2)",Nghi Vo,"Vo, Nghi",,1250786169.0,9781250786166.0,4,Tor.com,ebook,128.0,2020.0,2020.0,2020/12/17,2020/11/04,read-2020,read-2020 (#76),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
23841432,Night Sky with Exit Wounds,Ocean Vuong,"Vuong, Ocean",,,,4,Copper Canyon Press,Paperback,89.0,2016.0,2016.0,2020/04/02,2020/04/01,read-2020,read-2020 (#74),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995.0,9781442495999.0,4,Margaret K. McElderry Books,Hardcover,507.0,2014.0,2014.0,2020/04/17,2020/04/15,read-2020,read-2020 (#69),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
3777732,"City of Glass (The Mortal Instruments, #3)",Cassandra Clare,"Clare, Cassandra",,1416914307.0,9781416914303.0,4,Margaret K. McElderry Books,Hardcover,541.0,2009.0,2009.0,2020/04/20,2020/04/18,read-2020,read-2020 (#66),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
8755785,"City of Heavenly Fire (The Mortal Instruments, #6)",Cassandra Clare,"Clare, Cassandra",,1481426303.0,9781481426305.0,4,Margaret K. McElderry Books,Hardcover,725.0,2014.0,2014.0,2020/05/04,2020/04/18,read-2020,read-2020 (#63),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
96259,Crush,Richard Siken,"Siken, Richard",Louise Glück,300107897.0,9780300107890.0,4,Yale University Press,Paperback,80.0,2005.0,2005.0,2020/05/04,2020/04/24,read-2020,read-2020 (#62),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
635635,"Women, Race & Class",Angela Y. Davis,"Davis, Angela Y.",,394713516.0,9780394713519.0,5,Vintage,Paperback,271.0,1983.0,1981.0,2020/05/14,2020/04/24,read-2020,read-2020 (#57),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
28006109,"The Tyrant’s Tomb (The Trials of Apollo, #4)",Rick Riordan,"Riordan, Rick",,1368001440.0,9781368001441.0,4,Disney Hyperion,ebook,439.0,2019.0,2019.0,2020/05/16,2020/05/10,read-2020,read-2020 (#56),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
38720939,A Very Large Expanse of Sea,Tahereh Mafi,"Mafi, Tahereh",,62866567.0,9780062866561.0,4,HarperTeen,Hardcover,310.0,2018.0,2018.0,2020/06/22,2020/05/20,read-2020,read-2020 (#45),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
42115981,Loveless,Alice Oseman,"Oseman, Alice",,824412.0,9780008244125.0,4,HarperCollins Children’s Books,Paperback,433.0,2020.0,2020.0,2020/07/13,2019/10/04,read-2020,read-2020 (#41),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
7171637,"Clockwork Angel (The Infernal Devices, #1)",Cassandra Clare,"Clare, Cassandra",,1416975861.0,9781416975861.0,4,Margaret K. McElderry Books,Hardcover,479.0,2010.0,2010.0,2020/07/15,2020/07/05,read-2020,read-2020 (#40),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
18335634,"Clockwork Princess (The Infernal Devices, #3)",Cassandra Clare,"Clare, Cassandra",,1406321346.0,9781406321340.0,5,Walker Books Ltd,Paperback,567.0,2013.0,2013.0,2020/07/19,2020/07/05,read-2020,read-2020 (#38),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
44280973,The Silence of Bones,June Hur,"Hur, June",,1250229553.0,9781250229557.0,5,Feiwel & Friends,Hardcover,326.0,2020.0,2021.0,2020/07/20,2020/06/18,read-2020,read-2020 (#37),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
52339313,"Cemetery Boys (Cemetery Boys, #1)",Aiden Thomas,"Thomas, Aiden",,1250250463.0,9781250250469.0,4,Swoon Reads,Hardcover,344.0,2020.0,2020.0,2020/09/06,2020/01/09,read-2020,read-2020 (#29),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
50497281,"Striking Distance (Fence, #1)",Sarah Rees Brennan,"Brennan, Sarah Rees","Johanna the Mad, C.S. Pacat",316456675.0,9780316456678.0,4,"Little, Brown Books for Young Readers",Paperback,368.0,2020.0,2020.0,2020/09/30,2020/08/26,read-2020,read-2020 (#27),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
35068705,"The Poppy War (The Poppy War, #1)",R.F. Kuang,"Kuang, R.F.",,62662597.0,9780062662590.0,4,Harper Voyager,Kindle Edition,545.0,2018.0,2018.0,2020/10/04,2020/08/28,read-2020,read-2020 (#25),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
41880609,On Earth We're Briefly Gorgeous,Ocean Vuong,"Vuong, Ocean",,525562028.0,9780525562023.0,4,Penguin Press,Hardcover,246.0,2019.0,2019.0,2020/10/25,2020/05/14,read-2020,read-2020 (#22),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
49882356,"The Empress of Salt and Fortune (The Singing Hills Cycle, #1)",Nghi Vo,"Vo, Nghi",,125075030.0,9781250750303.0,4,Tor.com,Paperback,121.0,2020.0,2020.0,2020/11/04,2020/10/27,read-2020,read-2020 (#21),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
28954137,Tales from the Shadowhunter Academy,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Robin Wasserman, Cassandra Jean",1481443259.0,9781481443258.0,4,Margaret K. McElderry Books,Hardcover,655.0,2016.0,2016.0,2020/03/18,2020/03/23,read-2020,read-2020 (#11),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
36314220,Ghosts of the Shadow Market,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Kelly Link, Robin Wasserman",1406385379.0,9781406385373.0,5,Walker Books,Paperback,617.0,2019.0,2019.0,2020/03/17,2020/03/17,read-2020,read-2020 (#10),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
27264289,"This Winter (Solitaire, #0.5)",Alice Oseman,"Oseman, Alice",,8147884.0,9780008147884.0,5,HarperCollins Children's Books,ebook,120.0,2015.0,2015.0,2020/02/01,2020/02/05,read-2020,read-2020 (#7),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
40874032,"Vicious (Villains, #1)",V.E. Schwab,"Schwab, V.E.",Victoria Schwab,,,4,Tor Books,Kindle Edition,402.0,2013.0,2013.0,2020/01/03,2019/12/31,read-2020,read-2020 (#3),read,,,,1,0,False,Descrição não disponível (API 404),read-2020,read-2020|read-2020
